mr,ref
"name[A Way Out], releaseyear[2018], genres[action-adventure], hasmultiplayer[yes], position[outer]",in 2018 a multiplayer action game filled with adventure released called a way out.
"name[A Way Out], rating[good], playerperspective[third person], position[inner]",it has gotten good ratings and is played as a third person.
"name[A Way Out], releaseyear[2018], rating[good], genres[action-adventure], playerperspective[third person], hasmultiplayer[yes]",A Way Out is a solid third person action-adventure game. It came out in 2018 and it has a multiplayer system built in.
"name[A Way Out], rating[good], genres[action-adventure], playerperspective[third person], position[outer]",a way out is a solid third person action-adventure game.
"name[A Way Out], releaseyear[2018], hasmultiplayer[yes], position[inner]",it came out in 2018 and it has a multiplayer system built in.
"name[Metal Gear Solid 3: Snake Eater], releaseyear[2004], genres[action-adventure; shooter; tactical], platforms[PlayStation]","If you like tactical action-adventure shooters, try Metal Gear Solid 3: Snake Eater. It was released in 2004 and only available on PlayStation."
"name[Metal Gear Solid 3: Snake Eater], genres[action-adventure; shooter; tactical], position[outer]","if you like tactical action-adventure shooters, try metal gear solid 3: snake eater."
"name[Metal Gear Solid 3: Snake Eater], releaseyear[2004], platforms[PlayStation], position[inner]",it was released in 2004 and only available on playstation.
"name[Metal Gear Solid 3: Snake Eater], releaseyear[2004], genres[action-adventure; shooter; tactical], platforms[PlayStation]","Metal Gear Solid 3: Snake Eater came out in 2004 on PlayStation. It's an action-adventure shooter, with tactical elements."
"name[Metal Gear Solid 3: Snake Eater], releaseyear[2004], platforms[PlayStation], position[outer]",metal gear solid 3: snake eater came out in 2004 on playstation.
"name[Metal Gear Solid 3: Snake Eater], genres[action-adventure; shooter; tactical], position[inner]","it's an action-adventure shooter, with tactical elements."
"name[Metal Gear Solid 3: Snake Eater], releaseyear[2004], genres[action-adventure; shooter; tactical], platforms[PlayStation]",Metal Gear Solid 3: Snake Eater for PlayStation is an action-adventure tactical shooter game. It was released in 2004.
"name[Metal Gear Solid 3: Snake Eater], genres[action-adventure; shooter; tactical], platforms[PlayStation], position[outer]",metal gear solid 3: snake eater for playstation is an action-adventure tactical shooter game.
"name[Metal Gear Solid 3: Snake Eater], releaseyear[2004], position[inner]",it was released in 2004.
"name[Need for Speed: Most Wanted], releaseyear[2005], esrb[T (for Teen)], rating[good], genres[driving/racing], hasmultiplayer[yes]",Need for Speed: Most Wanted is a good driving/racing game that was released in 2005. It is rated T (for Teen) by the ESRB and does have a multiplayer.
"name[Need for Speed: Most Wanted], releaseyear[2005], rating[good], genres[driving/racing], position[outer]",need for speed: most wanted is a good driving/racing game that was released in 2005.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], hasmultiplayer[yes], position[inner]",it is rated t (for teen) by the esrb and does have a multiplayer.
"name[Need for Speed: Most Wanted], releaseyear[2005], esrb[T (for Teen)], rating[good], genres[driving/racing], hasmultiplayer[yes]","Released in 2005 Need for Speed: Most Wanted is a good driving/racing game for teens, as it offers a multiplayer mode."
"name[Need for Speed: Most Wanted], releaseyear[2005], esrb[T (for Teen)], rating[good], genres[driving/racing], hasmultiplayer[yes]",Need for Speed: Most Wanted was released in 2005 with a good rating. This game is strictly racing but you can also play with your online friends via multiplayer mode. You should be at least 13 to play this game because it is rated T (for Teen).
"name[Need for Speed: Most Wanted], releaseyear[2005], rating[good], position[outer]",need for speed: most wanted was released in 2005 with a good rating.
"genres[driving/racing], hasmultiplayer[yes], position[inner]",this game is strictly racing but you can also play with your online friends via multiplayer mode.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], position[inner]",you should be at least 13 to play this game because it is rated t (for teen).
"name[NBA 2K16], rating[good], genres[sport], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], availableonsteam[yes]","A good third person sports game with multiplayer is NBA 2k16. It's available on PlayStation or Xbox, or on Steam for PC."
"name[NBA 2K16], rating[good], genres[sport], playerperspective[third person], hasmultiplayer[yes], position[outer]",a good third person sports game with multiplayer is nba 2k16.
"name[NBA 2K16], platforms[PlayStation; Xbox; PC], availableonsteam[yes], position[inner]","it's available on playstation or xbox, or on steam for pc."
"name[NBA 2K16], rating[good], genres[sport], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], availableonsteam[yes]","NBA 2K16 is a good third person multiplayer sport game for PlayStation, Xbox, and PC on Steam."
"name[NBA 2K16], rating[good], genres[sport], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], availableonsteam[yes]","NBA 2K16 is a good third person sport game that has multiplayer. It was released on PlayStation, Xbox, and PC, and it is available on Steam."
"name[NBA 2K16], rating[good], genres[sport], playerperspective[third person], hasmultiplayer[yes], position[outer]",nba 2k16 is a good third person sport game that has multiplayer.
"name[NBA 2K16], platforms[PlayStation; Xbox; PC], availableonsteam[yes], position[inner]","it was released on playstation, xbox, and pc, and it is available on steam."
"name[Tom Clancy's The Division], releaseyear[2016], rating[average], genres[role-playing; shooter; tactical]","Tom Clancy's The Division is an average tactical role-playing shooter, that was released in 2016."
"name[Tom Clancy's The Division], releaseyear[2016], rating[average], genres[role-playing; shooter; tactical]","If you like to combine role-playing, shooter, and tactical games then Tom Clancy's the Division will fit the bill. It came out in 2016 and received pretty average reviews."
"name[Tom Clancy's The Division], genres[role-playing; shooter; tactical], position[outer]","if you like to combine role-playing, shooter, and tactical games then tom clancy's the division will fit the bill."
"name[Tom Clancy's The Division], releaseyear[2016], rating[average], position[inner]",it came out in 2016 and received pretty average reviews.
"name[Tom Clancy's The Division], releaseyear[2016], rating[average], genres[role-playing; shooter; tactical]","If you want an average-rated, role-playing tactical shooter, try Tom Clancy's The Division. It was released in 2016."
"name[Tom Clancy's The Division], rating[average], genres[role-playing; shooter; tactical], position[outer]","if you want an average-rated, role-playing tactical shooter, try tom clancy's the division."
"name[Tom Clancy's The Division], releaseyear[2016], position[inner]",it was released in 2016.
"name[Payday 2], releaseyear[2013], esrb[M (for Mature)], rating[average], genres[role-playing; shooter], playerperspective[first person]",Payday 2 from 2013 was an average first person shooter role-playing game. It was rated M.
"name[Payday 2], releaseyear[2013], rating[average], genres[role-playing; shooter], playerperspective[first person], position[outer]",payday 2 from 2013 was an average first person shooter role-playing game.
"name[Payday 2], esrb[M (for Mature)], position[inner]",it was rated m.
"name[Payday 2], releaseyear[2013], esrb[M (for Mature)], rating[average], genres[role-playing; shooter], playerperspective[first person]",Payday 2 from 2013 is another average FPS RPG. It's rated M for mature.
"name[Payday 2], releaseyear[2013], rating[average], genres[role-playing; shooter], playerperspective[first person], position[outer]",payday 2 from 2013 is another average fps rpg.
"name[Payday 2], esrb[M (for Mature)], position[inner]",it's rated m for mature.
"name[Payday 2], releaseyear[2013], esrb[M (for Mature)], rating[average], genres[role-playing; shooter], playerperspective[first person]","Payday 2 is a first person role-playing shooter released in 2013. It is considered average as far a quality, and is rated M (for Mature)."
"name[Payday 2], releaseyear[2013], genres[role-playing; shooter], playerperspective[first person], position[outer]",payday 2 is a first person role-playing shooter released in 2013.
"name[Payday 2], esrb[M (for Mature)], rating[average], position[inner]","it is considered average as far a quality, and is rated m (for mature)."
"name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure; puzzle; shooter], platforms[PlayStation; PC], availableonsteam[yes]",Tomb Raider: The Last Revelation was a good action-adventure shooter puzzle game for the PlayStation and PC. You can get it on Steam.
"name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure; puzzle; shooter], platforms[PlayStation; PC], position[outer]",tomb raider: the last revelation was a good action-adventure shooter puzzle game for the playstation and pc.
"name[Tomb Raider: The Last Revelation], availableonsteam[yes], position[inner]",you can get it on steam.
"name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure; puzzle; shooter], platforms[PlayStation; PC], availableonsteam[yes]",Tomb Raider: The Last Revelation is a good action-adventure game that is on PlayStation and PC only. This puzzle shooter is also on Steam.
"name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure; puzzle; shooter], platforms[PlayStation; PC], position[outer]",tomb raider: the last revelation is a good action-adventure game that is on playstation and pc only.
"genres[action-adventure; puzzle; shooter], availableonsteam[yes], position[inner]",this puzzle shooter is also on steam.
"name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure; puzzle; shooter], platforms[PlayStation; PC], availableonsteam[yes]","The next time you're on Steam, look for Tomb Raider: The Last Revelation. It is a good action-adventure puzzle shooter. In addition to PC, it is available on PlayStation."
"name[Tomb Raider: The Last Revelation], availableonsteam[yes], position[outer]","the next time you're on steam, look for tomb raider: the last revelation."
"name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure; puzzle; shooter], position[inner]",it is a good action-adventure puzzle shooter.
"name[Tomb Raider: The Last Revelation], platforms[PlayStation; PC], position[inner]","in addition to pc, it is available on playstation."
"name[NHL 15], releaseyear[2014], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[simulation; sport], playerperspective[bird view], platforms[PlayStation; Xbox]","NHL 15 is an average sport, simulation game that has a bird view perspective. It was rated E 10+ (for Everyone 10 and Older) and was released for PlayStation and Xbox in 2014."
"name[NHL 15], rating[average], genres[simulation; sport], playerperspective[bird view], position[outer]","nhl 15 is an average sport, simulation game that has a bird view perspective."
"name[NHL 15], releaseyear[2014], esrb[E 10+ (for Everyone 10 and Older)], platforms[PlayStation; Xbox], position[inner]",it was rated e 10+ (for everyone 10 and older) and was released for playstation and xbox in 2014.
"name[NHL 15], releaseyear[2014], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[simulation; sport], playerperspective[bird view], platforms[PlayStation; Xbox]",NHL 15 is a sport simulation game developed for PlayStation and Xbox. The bird view game released in 2014 with an E 10+ rating to average critical reviews.
"name[NHL 15], genres[simulation; sport], platforms[PlayStation; Xbox], position[outer]",nhl 15 is a sport simulation game developed for playstation and xbox.
"releaseyear[2014], esrb[E 10+ (for Everyone 10 and Older)], rating[average], playerperspective[bird view], position[inner]",the bird view game released in 2014 with an e 10+ rating to average critical reviews.
"name[NHL 15], releaseyear[2014], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[simulation; sport], playerperspective[bird view], platforms[PlayStation; Xbox]","NHL 15 is a 2014 sport simulation game in bird view. It has an ESRB rating of E 10+ (for Everyone 10 and Older), and it runs on PlayStation and Xbox. The game received average ratings."
"name[NHL 15], releaseyear[2014], genres[simulation; sport], playerperspective[bird view], position[outer]",nhl 15 is a 2014 sport simulation game in bird view.
"name[NHL 15], esrb[E 10+ (for Everyone 10 and Older)], platforms[PlayStation; Xbox], position[inner]","it has an esrb rating of e 10+ (for everyone 10 and older), and it runs on playstation and xbox."
"rating[average], position[inner]",the game received average ratings.
"name[God of War], developer[SIE Santa Monica Studio], esrb[M (for Mature)], rating[excellent], genres[action-adventure; platformer; role-playing], hasmultiplayer[no], platforms[PlayStation]","God of War was developed by SIE Santa Monica Studio, and was released with an M (for Mature) rating. It is an excellent action-adventure, platformer, role-playing game for the PlayStation. There is no multiplayer mode."
"name[God of War], developer[SIE Santa Monica Studio], esrb[M (for Mature)], position[outer]","god of war was developed by sie santa monica studio, and was released with an m (for mature) rating."
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], platforms[PlayStation], position[inner]","it is an excellent action-adventure, platformer, role-playing game for the playstation."
"hasmultiplayer[no], position[inner]",there is no multiplayer mode.
"name[God of War], developer[SIE Santa Monica Studio], esrb[M (for Mature)], rating[excellent], genres[action-adventure; platformer; role-playing], hasmultiplayer[no], platforms[PlayStation]","If you're into platformers with role-playing, action and adventure, try God of War by SIE Santa Monica Studio. It's an excellent game, and you can play it on PlayStation, though it doesn't have multiplayer support. It's rated M (for Mature)."
"name[God of War], developer[SIE Santa Monica Studio], genres[action-adventure; platformer; role-playing], position[outer]","if you're into platformers with role-playing, action and adventure, try god of war by sie santa monica studio."
"name[God of War], rating[excellent], hasmultiplayer[no], platforms[PlayStation], position[inner]","it's an excellent game, and you can play it on playstation, though it doesn't have multiplayer support."
"name[God of War], esrb[M (for Mature)], position[inner]",it's rated m (for mature).
"name[God of War], developer[SIE Santa Monica Studio], esrb[M (for Mature)], rating[excellent], genres[action-adventure; platformer; role-playing], hasmultiplayer[no], platforms[PlayStation]","God of War is an excellent action-adventure, platformer, role-playing game from SIE Santa Monica Studio. It released on the PlayStation with an M (for Mature) rating and does not feature multiplayer."
"name[God of War], developer[SIE Santa Monica Studio], rating[excellent], genres[action-adventure; platformer; role-playing], position[outer]","god of war is an excellent action-adventure, platformer, role-playing game from sie santa monica studio."
"name[God of War], esrb[M (for Mature)], hasmultiplayer[no], platforms[PlayStation], position[inner]",it released on the playstation with an m (for mature) rating and does not feature multiplayer.
"name[Anthem], expreleasedate[February 22, 2019], genres[action-adventure; role-playing; shooter], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC]","Anthem is a third person action-adventure role-playing shooter game with multiplayer. You can play it on PlayStation, Xbox, and PC, and will be out on February 22, 2019."
"name[Anthem], genres[action-adventure; role-playing; shooter], playerperspective[third person], hasmultiplayer[yes], position[outer]",anthem is a third person action-adventure role-playing shooter game with multiplayer.
"name[Anthem], expreleasedate[February 22, 2019], platforms[PlayStation; Xbox; PC], position[inner]","you can play it on playstation, xbox, and pc, and will be out on february 22, 2019."
"name[Anthem], expreleasedate[February 22, 2019], genres[action-adventure; role-playing; shooter], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC]","If you want to try a new third person action-adventure role-playing shooter, look out for Anthem, which is expected to be released February 22, 2019. It will be available on PlayStation, Xbox, and PC and will feature a multiplayer mode."
"name[Anthem], expreleasedate[February 22, 2019], genres[action-adventure; role-playing; shooter], playerperspective[third person], position[outer]","if you want to try a new third person action-adventure role-playing shooter, look out for anthem, which is expected to be released february 22, 2019."
"name[Anthem], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC], position[inner]","it will be available on playstation, xbox, and pc and will feature a multiplayer mode."
"name[Anthem], expreleasedate[February 22, 2019], genres[action-adventure; role-playing; shooter], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC]","Anthem is an third person, role-playing, action-adventure shooter that has multiplayer. It is expected to release on PlayStation, Xbox, and PC on February 22, 2019."
"name[Anthem], genres[action-adventure; role-playing; shooter], playerperspective[third person], hasmultiplayer[yes], position[outer]","anthem is an third person, role-playing, action-adventure shooter that has multiplayer."
"name[Anthem], expreleasedate[February 22, 2019], platforms[PlayStation; Xbox; PC], position[inner]","it is expected to release on playstation, xbox, and pc on february 22, 2019."
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], hasmultiplayer[no]","Metro 2033 is a 2010 single-player action, role-playing shooter."
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], hasmultiplayer[no]","If you want an action, role-playing shooter with no multiplayer, try Metro 2033. It was released in 2010."
"name[Metro 2033], genres[action; role-playing; shooter], hasmultiplayer[no], position[outer]","if you want an action, role-playing shooter with no multiplayer, try metro 2033."
"name[Metro 2033], releaseyear[2010], position[inner]",it was released in 2010.
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], hasmultiplayer[no]",Metro 2033 is a role-playing action shooter game released in 2010. The game has no multiplayer in it.
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], position[outer]",metro 2033 is a role-playing action shooter game released in 2010.
"name[Metro 2033], hasmultiplayer[no], position[inner]",the game has no multiplayer in it.
"name[Guitar Hero: Smash Hits], releaseyear[2009], developer[Beenox], rating[poor], genres[music], playerperspective[first person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo]","Guitar Hero: Smash Hits is a first person music game that came out in 2009. It was developed by Beenox for PlayStation, Xbox and Nintendo and though it has multiplayer support, it has received some low ratings."
"name[Guitar Hero: Smash Hits], releaseyear[2009], genres[music], playerperspective[first person], position[outer]",guitar hero: smash hits is a first person music game that came out in 2009.
"name[Guitar Hero: Smash Hits], developer[Beenox], rating[poor], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo], position[inner]","it was developed by beenox for playstation, xbox and nintendo and though it has multiplayer support, it has received some low ratings."
"name[Guitar Hero: Smash Hits], releaseyear[2009], developer[Beenox], rating[poor], genres[music], playerperspective[first person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo]","Guitar Hero: Smash Hits is a music game that came out in 2009 by Beenox, but has a poor rating. The game is available on PlayStation, Xbox, and Nintendo. Guitar Hero has multiplayer functionality and is in the first person."
"name[Guitar Hero: Smash Hits], releaseyear[2009], developer[Beenox], rating[poor], genres[music], position[outer]","guitar hero: smash hits is a music game that came out in 2009 by beenox, but has a poor rating."
"platforms[PlayStation; Xbox; Nintendo], position[inner]","the game is available on playstation, xbox, and nintendo."
"playerperspective[first person], hasmultiplayer[yes], position[inner]",guitar hero has multiplayer functionality and is in the first person.
"name[Guitar Hero: Smash Hits], releaseyear[2009], developer[Beenox], rating[poor], genres[music], playerperspective[first person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo]","The 2009 music genre video game, Guitar Hero: Smash Hits developed by Beenox received poor ratings. The first person PlayStation, Xbox and Nintendo title does however offer multiplayer features."
"name[Guitar Hero: Smash Hits], releaseyear[2009], developer[Beenox], rating[poor], genres[music], position[outer]","the 2009 music genre video game, guitar hero: smash hits developed by beenox received poor ratings."
"playerperspective[first person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo], position[inner]","the first person playstation, xbox and nintendo title does however offer multiplayer features."
"name[Outlast II], releaseyear[2017], developer[Red Barrels], genres[adventure; indie]","Red Barrels released the indie adventure game, Outlast II, in 2017."
"name[Outlast II], releaseyear[2017], developer[Red Barrels], genres[adventure; indie]",Outlast II is a 2017 indie adventure game by Red Barrels.
"name[Outlast II], releaseyear[2017], developer[Red Barrels], genres[adventure; indie]",Outlast II is an indie adventure game released by Red Barrels in 2017.
"name[Stronghold 2], genres[real-time strategy; simulation], platforms[PC], availableonsteam[yes]",Stronghold 2 is available on Steam and PC. It's a real-time strategy simulation game.
"name[Stronghold 2], platforms[PC], availableonsteam[yes], position[outer]",stronghold 2 is available on steam and pc.
"name[Stronghold 2], genres[real-time strategy; simulation], position[inner]",it's a real-time strategy simulation game.
"name[Stronghold 2], genres[real-time strategy; simulation], platforms[PC], availableonsteam[yes]","Stronghold 2 is a real-time strategy, simulation game for the PC that is available on Steam."
"name[Stronghold 2], genres[real-time strategy; simulation], platforms[PC], availableonsteam[yes]","Check out Stronghold 2, a real-time strategy simulation. It is available on PC and can be purchased through Steam."
"name[Stronghold 2], genres[real-time strategy; simulation], position[outer]","check out stronghold 2, a real-time strategy simulation."
"name[Stronghold 2], platforms[PC], availableonsteam[yes], position[inner]",it is available on pc and can be purchased through steam.
"name[Half-Life 2], developer[Valve Corporation], rating[excellent], genres[shooter], playerperspective[first person], hasmultiplayer[no]","Half-Life 2 is a shooter game by the developer Valve Corporation, It sports the first person perspective though it doesn't have multiplayer. It received excellent ratings."
"name[Half-Life 2], developer[Valve Corporation], genres[shooter], playerperspective[first person], hasmultiplayer[no], position[outer]","half-life 2 is a shooter game by the developer valve corporation, it sports the first person perspective though it doesn't have multiplayer."
"name[Half-Life 2], rating[excellent], position[inner]",it received excellent ratings.
"name[Half-Life 2], developer[Valve Corporation], rating[excellent], genres[shooter], playerperspective[first person], hasmultiplayer[no]",Half-Life 2 is an excellent first person shooter by Valve Corporation that cannot be played multiplayer.
"name[Half-Life 2], developer[Valve Corporation], rating[excellent], genres[shooter], playerperspective[first person], hasmultiplayer[no]",Half-Life 2 was an excellent first person shooter game by Valve Corporation. It didn't have multiplayer though.
"name[Half-Life 2], developer[Valve Corporation], rating[excellent], genres[shooter], playerperspective[first person], position[outer]",half-life 2 was an excellent first person shooter game by valve corporation.
"name[Half-Life 2], hasmultiplayer[no], position[inner]",it didn't have multiplayer though.
"name[Layers of Fear], developer[Bloober Team], rating[poor], genres[adventure; indie; point-and-click], playerperspective[first person]","Layers of Fear is an adventure point-and-click indie game that the Bloober Team developed with first person support, though it's received some poor ratings."
"name[Layers of Fear], developer[Bloober Team], rating[poor], genres[adventure; indie; point-and-click], playerperspective[first person]",Layers of Fear is a poor indie adventure game by Bloober Team. The point-and-click is in first person only.
"name[Layers of Fear], developer[Bloober Team], rating[poor], genres[adventure; indie; point-and-click], position[outer]",layers of fear is a poor indie adventure game by bloober team.
"genres[adventure; indie; point-and-click], playerperspective[first person], position[inner]",the point-and-click is in first person only.
"name[Layers of Fear], developer[Bloober Team], rating[poor], genres[adventure; indie; point-and-click], playerperspective[first person]","Layers of Fear is a poorly reviewed indie point-and-click, first person adventure game developed by Bloober Team."
"name[Far Cry 3], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Far Cry 3 is an action-adventure shooter for the PlayStation, Xbox, and PC through Steam. No Linux or Mac releases though."
"name[Far Cry 3], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], position[outer]","far cry 3 is an action-adventure shooter for the playstation, xbox, and pc through steam."
"haslinuxrelease[no], hasmacrelease[no], position[inner]",no linux or mac releases though.
"name[Far Cry 3], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Far Cry 3 is an action-adventure shooter game available for the PlayStation, Xbox, and PC, but not Linux or Mac. You can get it on Steam."
"name[Far Cry 3], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], haslinuxrelease[no], hasmacrelease[no], position[outer]","far cry 3 is an action-adventure shooter game available for the playstation, xbox, and pc, but not linux or mac."
"name[Far Cry 3], availableonsteam[yes], position[inner]",you can get it on steam.
"name[Far Cry 3], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Far Cry 3 is an action-adventure shooter on PlayStation, Xbox, and PC. It is not supported on Linux or Mac, but it is available on Steam."
"name[Far Cry 3], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], position[outer]","far cry 3 is an action-adventure shooter on playstation, xbox, and pc."
"name[Far Cry 3], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[inner]","it is not supported on linux or mac, but it is available on steam."
"name[Tomb Raider: The Last Revelation], releaseyear[1999], esrb[T (for Teen)], genres[action-adventure; puzzle; shooter], playerperspective[third person], hasmultiplayer[no]",Tomb Raider: The Last Revelation is a single-player only third person action-adventure game with shooting elements and a ton of puzzles to solve. It was released in 1999 with a T rating.
"name[Tomb Raider: The Last Revelation], genres[action-adventure; puzzle; shooter], playerperspective[third person], hasmultiplayer[no], position[outer]",tomb raider: the last revelation is a single-player only third person action-adventure game with shooting elements and a ton of puzzles to solve.
"name[Tomb Raider: The Last Revelation], releaseyear[1999], esrb[T (for Teen)], position[inner]",it was released in 1999 with a t rating.
"name[Tomb Raider: The Last Revelation], releaseyear[1999], esrb[T (for Teen)], genres[action-adventure; puzzle; shooter], playerperspective[third person], hasmultiplayer[no]","Tomb Raider: The Last Revelation, was released in 1999, with a rating of T (for Teen). It's a third person action-adventure, puzzle, shooter game. There is no multiplayer mode."
"name[Tomb Raider: The Last Revelation], releaseyear[1999], esrb[T (for Teen)], position[outer]","tomb raider: the last revelation, was released in 1999, with a rating of t (for teen)."
"name[Tomb Raider: The Last Revelation], genres[action-adventure; puzzle; shooter], playerperspective[third person], position[inner]","it's a third person action-adventure, puzzle, shooter game."
"hasmultiplayer[no], position[inner]",there is no multiplayer mode.
"name[Tomb Raider: The Last Revelation], releaseyear[1999], esrb[T (for Teen)], genres[action-adventure; puzzle; shooter], playerperspective[third person], hasmultiplayer[no]",Tomb Raider: The Last Revelation is a third person action-adventure puzzle shooter with no multiplayer. It was released in 1999 and is rated T (for Teen).
"name[Tomb Raider: The Last Revelation], genres[action-adventure; puzzle; shooter], playerperspective[third person], hasmultiplayer[no], position[outer]",tomb raider: the last revelation is a third person action-adventure puzzle shooter with no multiplayer.
"name[Tomb Raider: The Last Revelation], releaseyear[1999], esrb[T (for Teen)], position[inner]",it was released in 1999 and is rated t (for teen).
"name[The Last of Us], releaseyear[2013], esrb[M (for Mature)], rating[excellent], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation]","The Last of Us was released in 2013 and is available on the PlayStation console. This action-adventure shooting game was given excellent reviews. You get to play in third person perspective throughout the game, and it even has a multiplayer mode. The game is rated M (for Mature)."
"name[The Last of Us], releaseyear[2013], platforms[PlayStation], position[outer]",the last of us was released in 2013 and is available on the playstation console.
"rating[excellent], genres[action-adventure; shooter], position[inner]",this action-adventure shooting game was given excellent reviews.
"name[The Last of Us], playerperspective[third person], hasmultiplayer[yes], position[inner]","you get to play in third person perspective throughout the game, and it even has a multiplayer mode."
"esrb[M (for Mature)], position[inner]",the game is rated m (for mature).
"name[The Last of Us], releaseyear[2013], esrb[M (for Mature)], rating[excellent], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation]","The Last of Us is an excellent action-adventure shooter game that is rated M (for Mature) and came out in 2013 for PlayStation. The game is in the third person, and you can play it multiplayer with other people."
"name[The Last of Us], releaseyear[2013], esrb[M (for Mature)], rating[excellent], genres[action-adventure; shooter], platforms[PlayStation], position[outer]",the last of us is an excellent action-adventure shooter game that is rated m (for mature) and came out in 2013 for playstation.
"name[The Last of Us], playerperspective[third person], hasmultiplayer[yes], position[inner]","the game is in the third person, and you can play it multiplayer with other people."
"name[The Last of Us], releaseyear[2013], esrb[M (for Mature)], rating[excellent], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation]","PlayStation has an excellent M-rated shooter game from 2013, called The Last of Us. It has a lot of third person action and adventure, and even a multiplayer mode."
"name[The Last of Us], releaseyear[2013], esrb[M (for Mature)], rating[excellent], genres[action-adventure; shooter], platforms[PlayStation], position[outer]","playstation has an excellent m-rated shooter game from 2013, called the last of us."
"name[The Last of Us], genres[action-adventure; shooter], playerperspective[third person], hasmultiplayer[yes], position[inner]","it has a lot of third person action and adventure, and even a multiplayer mode."
"name[Driver], releaseyear[1999], esrb[T (for Teen)], rating[average], genres[driving/racing; simulation], playerperspective[third person]",Driver is third person racing simulation game originally released in 1999. The game received a T (for Teen) rating and got average ratings from players.
"name[Driver], releaseyear[1999], genres[driving/racing; simulation], playerperspective[third person], position[outer]",driver is third person racing simulation game originally released in 1999.
"esrb[T (for Teen)], rating[average], position[inner]",the game received a t (for teen) rating and got average ratings from players.
"name[Driver], releaseyear[1999], esrb[T (for Teen)], rating[average], genres[driving/racing; simulation], playerperspective[third person]",Driver was released in 1999 with a Teen rating. It's an average third person driving/racing simulator.
"name[Driver], releaseyear[1999], esrb[T (for Teen)], genres[driving/racing; simulation], position[outer]",driver was released in 1999 with a teen rating.
"name[Driver], rating[average], genres[driving/racing; simulation], playerperspective[third person], position[inner]",it's an average third person driving/racing simulator.
"name[Driver], releaseyear[1999], esrb[T (for Teen)], rating[average], genres[driving/racing; simulation], playerperspective[third person]","The third person perspective game, Driver, was released in 1999. This driving/racing simulation game has been rated T for Teen and is considered to be average."
"name[Driver], releaseyear[1999], genres[driving/racing; simulation], playerperspective[third person], position[outer]","the third person perspective game, driver, was released in 1999."
"esrb[T (for Teen)], rating[average], genres[driving/racing; simulation], position[inner]",this driving/racing simulation game has been rated t for teen and is considered to be average.
"name[Metro 2033], releaseyear[2010], genres[action; role-playing; shooter], playerperspective[first person], platforms[Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Metro 2033 was released in the year 2010 on the Xbox and PC and available for download on Steam, though it hasn't been released for Linux or Mac, leaving it to be a Windows release only. It' is a action, role-playing, shooter through the first person perspective."
